,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000143,364.03169030363887,2.879419203472221,0.9979737026492451,2.8852656095330413,0.0039108355692011225,0.14582218399028793
ENSRNOG00000000144,43.86261696602845,1.6778210788961712,0.9391687114567937,1.7864959281848467,0.07401899592615176,0.7174485247672199
ENSRNOG00000000145,78.42697152276835,2.3301433338447577,0.9154281622081347,2.545413643626761,0.010914835748505077,0.26976705153179026
ENSRNOG00000000146,39.84784327966164,3.6753137992968905,0.7242253269061766,5.074820864105224,3.878612237759907e-07,0.00019157278660822424
ENSRNOG00000000147,162.03584774993234,2.384844242181775,0.6822040964210896,3.4957929081530064,0.00047265537653835995,0.03990173613330566
ENSRNOG00000000148,2552.714467177882,3.553559261411169,1.2249634678119663,2.9009512159236457,0.0037203179200441983,0.14030302408810363
ENSRNOG00000000149,430.38271162048267,1.5217242341453547,0.6816242051769552,2.232497353509186,0.025582109945923217,0.44234467843253794
ENSRNOG00000000150,327.2309231419617,3.705054591146413,0.5919952226012085,6.258588667095181,3.88477005151764e-10,7.283388879445359e-07
ENSRNOG00000000151,18.979523839935325,2.780738433071883,0.9965938997877641,2.7902422778867826,0.0052668612970301456,0.170672315215367
ENSRNOG00000000153,74.93260754692675,2.6524333654055106,0.6779841562445431,3.9122350293519252,9.144584899610625e-05,0.012001353222248984
ENSRNOG00000000154,150.39981043639065,1.5521436220124105,0.6199494705794683,2.5036615009310648,0.012291556857576158,0.2885767302304642
ENSRNOG00000000155,5597.802893217228,1.380114744146033,0.8580118718457597,1.6085030865332002,0.10772504075612485,0.8174157564471799
ENSRNOG00000000156,369.9186594277469,4.303248301503519,0.5763813906703997,7.465973695816813,8.268586482355113e-14,3.61723096648095e-10
ENSRNOG00000000157,1154.8715042081915,1.5002021325947201,0.5953159918216264,2.5200097985007988,0.011735156750705635,0.2820736212385728
ENSRNOG00000000158,104.31329244515314,3.0487657108268693,0.9128279676808241,3.3399126875710374,0.0008380473328221204,0.054992665979787546
ENSRNOG00000000159,50.868153429239776,2.631725659145148,0.8582072534985059,3.0665385877558653,0.0021655285479956336,0.10260070997795918
ENSRNOG00000000160,20.33534835642035,0.012818606826594196,0.7731139160885564,0.016580489058388503,0.9867712898957479,0.9987769492299902
ENSRNOG00000000161,37.573905223691575,1.3465200654912766,0.6103046745182017,2.2063079666795473,0.027362443959069914,0.45945231494018285
ENSRNOG00000000162,8678.92935852278,2.8037123937911006,2.5892875809108853,1.0828122818264871,0.2788917529510553,0.9969996422665656
ENSRNOG00000000163,31.944296085579285,1.9897059164048403,0.8300815964817663,2.3970003971152325,0.016529905798345384,0.343801083514239
ENSRNOG00000000164,777.4280759774789,1.7648896244241428,0.7410652947684411,2.3815575184580915,0.01723959825303185,0.35266255774303656
ENSRNOG00000000165,43.39772377350334,2.0000414185614006,0.7343177480740533,2.723672992797804,0.006456039460552955,0.19760403030363863
ENSRNOG00000000166,1008.3011958809952,2.423290301878615,0.5393278608433792,4.493167288055861,7.017161762858306e-06,0.0016445219817098644
ENSRNOG00000000167,407.3447596698431,1.5690469581847513,0.6511333133864414,2.409716913460296,0.015964902628107635,0.33864573847976503
ENSRNOG00000000168,273.2621748003375,2.4831678381752225,0.8934968478646245,2.7791567973740094,0.005450021087551782,0.1754384470290825
ENSRNOG00000000169,97.26167219190206,3.030412680157337,1.1153923446883134,2.7169028858667295,0.006589593981878259,0.19893289985388443
ENSRNOG00000000170,51.3709123278124,1.6816392516789327,0.8660939686445228,1.9416360262972112,0.052181178334453265,0.6092756089513921
ENSRNOG00000000171,479.3766790713594,2.46739095174043,0.8002737571078801,3.083183635381681,0.0020479873574468796,0.09970784540997864
ENSRNOG00000000172,90.33418192181988,3.7064764111803155,0.881999798452877,4.2023551679738205,2.6415225293884938e-05,0.0047489509144787116
ENSRNOG00000000173,26.058803793100253,2.3238677541906125,0.836727812946482,2.7773282042666483,0.005480780499994196,0.1754384470290825
ENSRNOG00000000174,12.646207910402111,0.0989832624772856,1.087164597361463,0.09104717235781679,0.9274551085603627,0.9987769492299902
ENSRNOG00000000175,224.98903742697303,0.15792946667275118,0.9156487357264046,0.1724782228279518,0.8630615804579059,0.9987769492299902
ENSRNOG00000000176,4825.349760936682,2.737137901638063,0.5820742817311825,4.702385911120098,2.571389052953366e-06,0.0007257813245859566
ENSRNOG00000000177,406.60057667735913,2.8612289615626723,0.7609290122647601,3.7601785652077715,0.00016979211578005133,0.018884336673706727
ENSRNOG00000000178,149.17952442063196,1.8011558412166737,0.4552866434315833,3.956091985569826,7.618583542613709e-05,0.01030786499105797
ENSRNOG00000000179,263.26527438265106,1.5227999434121715,0.5845382200801584,2.6051332335520305,0.009183853993068798,0.24398562713569819
ENSRNOG00000000180,2805.528408327038,1.4774692574371382,1.1122565296892382,1.3283529635469433,,
ENSRNOG00000000181,344.1459161108937,2.758035207294039,1.3121094659578951,2.101985603221418,,
ENSRNOG00000000182,37.82419092852209,1.3907222089965212,0.7971556142866077,1.7446056755695176,0.08105353221803174,0.7392262382414514
ENSRNOG00000000183,1743.9564888104753,2.7195105551307215,0.7189055100896565,3.7828483951827887,0.00015504385623475928,0.018008178763418235
ENSRNOG00000000184,536.7898786195959,2.241903985580996,0.5184363810152065,4.3243569851152825,1.5297740596765744e-05,0.003238186251483123
ENSRNOG00000000185,2617.2598430419043,1.9943489891253867,0.4933583271038916,4.042394502252753,5.290811926687749e-05,0.008088017933169952
ENSRNOG00000000186,748.3649152667198,3.0686263859726757,0.48085007436922833,6.381669775133242,1.7516737705314512e-10,3.8314944274091277e-07
ENSRNOG00000000187,48.72774992074304,4.369314651751137,0.8990107979755018,4.860135897800642,1.173052005635039e-06,0.00039474703902446794
ENSRNOG00000000188,23.608301806845713,2.840801710414923,0.8401011766221433,3.3814995020446745,0.0007209136349846374,0.050595029655285464
ENSRNOG00000000189,4345.832527561731,2.1241310933678115,0.9220138024588732,2.30379533115781,0.021234135340669126,0.4015515737909821
ENSRNOG00000000190,6208.898958693467,2.421828107825463,0.6212804812957162,3.8981236023616916,9.694093539110984e-05,0.012596562733395303
ENSRNOG00000000191,249.75160097207626,2.6311649343494854,0.6994548083383096,3.76173685988424,0.0001687375217726577,0.018884336673706727
ENSRNOG00000000192,145.18033908234312,3.486927258710886,1.0566132875224055,3.3000978691903367,0.000966511166355579,0.06040234546309819
ENSRNOG00000000193,2786.9478356965756,2.2284028523530655,0.8220975807698019,2.7106305923761713,0.006715539759476479,0.19985171351301662
ENSRNOG00000000194,20.929904513580443,0.8243047229315643,0.7638766881710104,1.079107054445188,0.28054000682606794,0.9969996422665656
ENSRNOG00000000195,37.08337319797632,2.209956523780876,0.786966319428878,2.8081970844504496,0.004981972709248443,0.16504927717617923
ENSRNOG00000000196,608.8178820370135,2.509028047027772,0.7382171910972576,3.3987667549416587,0.0006769041677481945,0.04881148515124893
ENSRNOG00000000197,119.49959902896516,1.2509296769916152,0.5280796912754632,2.3688274661164543,0.017844575653821814,0.3570445514005387
ENSRNOG00000000198,392.6748701893178,1.6328685740299131,0.6995724703218307,2.3340949555644035,0.019590750383926565,0.3820341872788295
ENSRNOG00000000199,301.13583209315794,3.5335372786648263,0.6629075037222621,5.33036246961125,9.801693723806353e-08,8.575828562082304e-05
ENSRNOG00000000200,82.8682049039953,-1.5130034763515712,0.6748060305276744,-2.242130935268104,0.024952911174038337,0.4386680146720545
ENSRNOG00000000201,1032.4125154100616,-1.7237474064787202,1.1061601082277825,-1.5583163717957573,0.11915826985742926,0.8434914420759988
ENSRNOG00000000202,68.50433381364925,-2.128001130741337,0.6374680454056318,-3.338208316602369,0.0008432050740948236,0.05505583777323614
ENSRNOG00000000203,149.42869503516286,-0.39970806785469193,1.003029372264933,-0.39850086040064225,0.6902610241959419,0.9987769492299902
ENSRNOG00000000205,25.008773571194826,-1.5478591058799334,0.774412914036041,-1.9987516708791564,0.045635229263940764,0.5742250708149171
ENSRNOG00000000207,6.588304109370024,-6.22656948827135,2.059404179634507,-3.0234810387616147,0.0024988468756540197,0.11192787165898756
ENSRNOG00000000208,10.749936049296442,-1.8039786501881048,0.7420465302413184,-2.4310856215464534,0.015053656693719844,0.32927365074729875
ENSRNOG00000000209,32.55934211121822,-1.82454242565342,0.8532209457646234,-2.1384172935632004,0.03248289013621928,0.4945538864822991
ENSRNOG00000000210,218.60295735236198,-3.91925466984789,0.5829953093276212,-6.722617844675346,1.7848827452063452e-11,4.684960229617615e-08
ENSRNOG00000000212,48.41523490224011,-1.6364150664030008,0.6636285387341663,-2.465859996805396,0.013668474720882881,0.3071662024603886
ENSRNOG00000000214,33.70845473449524,-2.7109500084162472,0.6838425879217276,-3.964289525539965,7.361486420702715e-05,0.01016969976687394
ENSRNOG00000000215,181.4463339944152,-3.682799749732058,1.424878141376834,-2.5846419022004468,0.009748018237679654,0.2543399430443495
ENSRNOG00000000216,134.30676451768014,-2.2886299570343906,0.687264077192514,-3.3300590456924284,0.0008682756950787206,0.05540241231197191
ENSRNOG00000000217,488.0959856163281,-1.5541509758373366,0.7950451958284318,-1.954795757514039,0.050607182128123054,0.6011250161419688
ENSRNOG00000000218,40.595808905913685,-2.2199751465820525,0.5789530672392779,-3.834464781692831,0.0001258379999070067,0.015514118983245777
ENSRNOG00000000220,32.403978488345565,-1.8562442586212744,0.7142662566661467,-2.598812755463676,0.009354678482380795,0.24702374326512186
ENSRNOG00000000221,44.924854108392914,-1.4590743302481786,0.7312568102668805,-1.9952967408476823,0.04601052516290132,0.5756359697215604
ENSRNOG00000000222,77.1635251370757,-2.3604353982203974,0.7650834606865465,-3.0851998762360697,0.0020341540289440696,0.09961282640247003
ENSRNOG00000000224,40.58152707036527,-1.8939623759578288,0.5917589068726714,-3.2005642060666983,0.0013715880690139178,0.07531682768928308
ENSRNOG00000000225,122.97557487952945,-2.647313647495255,0.7377961796331539,-3.5881368331448247,0.0003330494960154268,0.031673489751496094
ENSRNOG00000000226,3944.8391145531737,-2.8405540896740895,0.5587376930009785,-5.0838776858197665,3.6980613288434014e-07,0.00019157278660822424
ENSRNOG00000000227,1369.0972095293064,-3.079996169014016,0.8906883541084145,-3.4579953300243997,0.0005442108176120998,0.043062278185126354
